Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Canada,Emissions|CO2,Mt CO2/yr,609.8617408,565.9842818,522.2029034,496.9819826,477.3530648,461.4430468,442.0730296,420.8431974,399.6932698,377.6870881,361.7479374,342.3504685,320.1648312,294.2700368,267.1909084,251.8669881,235.91231
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central America and Caribbean,Emissions|CO2,Mt CO2/yr,240.3247371,245.9564226,249.8602131,265.1306881,281.1784958,294.6311841,309.0569086,325.117326,339.528849,352.4111438,366.1109495,379.3489261,392.6201425,401.6690513,408.2477608,413.8830036,423.2998793
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central Asia,Emissions|CO2,Mt CO2/yr,569.7995194,574.6111499,544.530727,608.0717763,655.351195,684.3974692,715.7542442,752.2829391,793.607184,815.7658069,845.6593266,867.4561693,880.5229134,901.9445153,921.7763156,938.4685804,956.4576242
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|China,Emissions|CO2,Mt CO2/yr,11627.67604,12291.5028,12844.86523,12776.61391,12479.85287,12169.82661,11827.10944,11548.06194,11224.71425,10851.53066,10481.22712,10082.01099,9097.859912,8880.124439,8338.122912,7671.252901,6987.886643
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Colombia,Emissions|CO2,Mt CO2/yr,184.9240351,184.7165138,181.5233744,181.0926601,185.2810264,192.5232368,197.8301858,204.1221349,209.0858346,208.6631538,206.6489209,200.722575,194.7460577,186.4983373,176.1641278,173.5198132,170.1269327
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|EU-12,Emissions|CO2,Mt CO2/yr,575.2515833,507.8126999,447.9292539,457.3408269,459.9007456,461.9432051,464.4990136,465.5509021,461.5676573,452.0649922,445.2041572,428.6196075,417.6261746,409.6759042,403.9315665,383.420905,359.4954127
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|EU-15,Emissions|CO2,Mt CO2/yr,2477.203828,2195.236022,1904.469914,1843.446139,1826.789441,1827.380387,1833.919998,1848.546257,1870.20697,1890.29417,1893.088189,1863.596334,1835.448107,1805.956223,1776.293182,1720.253825,1671.585376
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Europe_Eastern,Emissions|CO2,Mt CO2/yr,277.8834433,250.6539601,241.2905313,257.2065134,274.135242,286.1718302,296.1597948,306.1260958,316.6187099,320.5565952,328.6178529,332.5266406,334.7338193,342.0123228,348.2930622,346.1246091,345.1312742
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Europe_Non_EU,Emissions|CO2,Mt CO2/yr,471.322747,476.686896,470.582132,509.3585887,545.432355,570.0205732,583.2259911,598.699648,608.4543676,611.6361719,610.5316307,607.8609194,607.0534455,603.5648264,596.9044021,582.9951113,573.1313325
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|European Free Trade Association,Emissions|CO2,Mt CO2/yr,62.01804034,61.10696121,59.25637393,60.88182703,63.59638277,70.82587541,84.75804054,97.28028332,109.2645601,120.5274789,131.755174,143.4881915,154.0276645,163.3763119,171.6831023,173.5954482,176.1392792
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|India,Emissions|CO2,Mt CO2/yr,2653.226992,3049.508649,3470.795325,3998.100671,4493.610408,4919.622009,5256.717852,5531.299227,5748.641627,5905.698906,5982.789268,6024.682893,6008.870891,6038.73348,6075.358414,6070.424763,6009.325586
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Indonesia,Emissions|CO2,Mt CO2/yr,1460.343062,1412.839723,1338.037102,1295.386497,1258.073937,1203.003776,1138.341887,1083.290119,1040.398021,992.6849715,943.8335853,884.2895279,785.8305081,715.7019445,644.1545242,661.9082317,671.6659295
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Japan,Emissions|CO2,Mt CO2/yr,1055.848998,960.9636409,869.4711953,828.8616365,783.5176344,742.3408638,701.6235054,666.7911367,636.0664593,602.6235789,570.8242767,540.4381202,512.563975,485.7210706,462.1870732,433.7198844,407.3276729
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Mexico,Emissions|CO2,Mt CO2/yr,518.9370465,526.2383583,515.481014,541.216288,563.7164843,580.0663319,598.0321763,631.1719322,664.2323287,688.28842,711.2596852,732.8491901,754.5591086,770.0547227,783.7241091,792.8924398,793.2226381
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Middle East,Emissions|CO2,Mt CO2/yr,2065.445105,2055.754306,2072.768944,2194.498404,2311.91635,2392.962154,2464.168503,2608.511919,2761.582741,2902.991327,3072.602519,3230.764357,3365.161629,3452.567282,3515.216228,3542.266248,3503.718621
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Pakistan,Emissions|CO2,Mt CO2/yr,209.7331969,211.3728698,226.8561208,273.8369206,333.1717202,384.0533494,440.5361031,509.7093874,579.3116247,648.9678615,718.1227439,784.6834473,847.3738864,905.227942,960.3402071,1014.96861,1070.835882
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Russia,Emissions|CO2,Mt CO2/yr,1353.870573,1289.428168,1116.705537,1218.206699,1312.942004,1384.329686,1456.839824,1535.885871,1632.618837,1683.692203,1779.82698,1883.165255,1984.058171,2091.743791,2195.072924,2216.391752,2236.31844
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Africa,Emissions|CO2,Mt CO2/yr,493.5419983,446.9049918,382.4673079,377.1121579,373.4685592,369.4143323,366.0430305,365.3672481,361.0348602,357.3900725,354.2383002,352.7170784,351.007884,349.3411784,348.7881863,350.2831917,352.2138984
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South America_Northern,Emissions|CO2,Mt CO2/yr,168.5169635,149.8323491,137.5345049,139.9533376,151.9413557,161.8714086,159.0678341,151.9326265,146.2489497,145.8352394,150.7400474,154.6194516,155.2094198,154.153266,152.1276953,156.8399091,159.4617963
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South America_Southern,Emissions|CO2,Mt CO2/yr,399.7973244,396.806751,376.9820793,376.8942439,382.849322,391.398522,397.5217154,408.4843938,420.4283602,427.2965017,431.3383096,432.0561998,431.214846,426.6852458,419.33815,421.5013096,416.9981254
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Asia,Emissions|CO2,Mt CO2/yr,197.3505468,214.1822845,234.1505796,283.0520712,340.4609689,396.0911204,452.1814586,511.5388942,569.7462505,618.9530307,663.3795944,704.8100761,743.7317427,779.3100137,809.1991655,837.7080841,869.4981905
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Korea,Emissions|CO2,Mt CO2/yr,611.4995535,624.3627398,607.2101606,571.9890773,533.8853414,494.6318627,456.1527426,436.8603618,415.2362038,386.8414982,366.595173,347.2701723,329.3472404,314.2608283,302.9300223,285.4163849,268.3381533
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Southeast Asia,Emissions|CO2,Mt CO2/yr,1717.743601,1781.271078,1796.407429,1936.382869,2077.243547,2179.293285,2273.418992,2387.745053,2485.717848,2550.512494,2609.181166,2655.903428,2675.276007,2716.55971,2745.344999,2786.02024,2830.046422
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Taiwan,Emissions|CO2,Mt CO2/yr,292.171185,264.8395494,244.6723329,240.0472998,237.2525584,221.9627826,204.0242036,188.4843628,177.3168901,165.9518636,154.3403247,142.4566397,125.665883,118.6653091,114.3459653,110.7147667,107.0674825
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|USA,Emissions|CO2,Mt CO2/yr,4677.415335,4100.084578,3446.245635,3383.712736,3269.484881,3133.975908,2954.582982,2810.6081,2669.979719,2525.422924,2409.718349,2289.707603,2159.826797,2024.130835,1882.712804,1724.357723,1568.231623
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Eastern,Emissions|CO2,Mt CO2/yr,209.1557394,220.7642057,235.484404,215.3254485,194.2767249,166.4909305,135.3737914,127.2432611,112.7913877,94.31798146,67.69738648,-1.81506884,-60.71547809,-55.79416842,-53.65880428,-50.29979002,-39.45848829
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Northern,Emissions|CO2,Mt CO2/yr,577.7076739,602.9830851,632.6186108,602.2367281,567.5555934,507.3892329,429.9056209,355.193391,282.0613493,213.3288642,149.0693635,102.4686745,63.97552163,82.47848642,98.20930974,112.0631569,121.9715464
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Southern,Emissions|CO2,Mt CO2/yr,408.0986773,395.6658797,390.8241697,317.2367457,251.6449357,182.3780586,101.276605,88.68456402,61.08610337,33.6320947,1.247676317,-39.58559381,-82.9311041,-89.80289092,-92.00108508,-93.43616292,-94.60944368
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Western,Emissions|CO2,Mt CO2/yr,1000.434963,985.3102759,973.7586957,777.2220544,590.6421149,401.7844683,201.0599714,199.3725367,178.6299917,133.6106732,59.30852428,-31.55353531,-137.5305136,-123.1413848,-97.65772669,-68.45461037,-40.18236806
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Argentina,Emissions|CO2,Mt CO2/yr,229.8886424,232.7986251,236.0578192,187.1251044,109.8259863,19.51871598,-72.38026701,-73.30545476,-73.42965781,-77.30393042,-78.89138578,-78.8915007,-77.93787267,-77.81789703,-77.85562571,-77.83590044,-77.60795731
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Australia_NZ,Emissions|CO2,Mt CO2/yr,431.9240784,397.4258619,343.377835,209.9349477,75.15690244,-71.84764547,-221.1373011,-228.3782458,-218.3008571,-231.6128428,-239.1260232,-242.8784122,-238.9291333,-241.6985589,-247.7927429,-254.1924072,-259.1945263
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Brazil,Emissions|CO2,Mt CO2/yr,876.415752,842.7674578,799.7592361,517.2530829,127.0201388,-287.6092786,-684.6414539,-701.0034636,-682.4758562,-700.6854796,-699.0249753,-694.4146857,-684.0028728,-677.5765554,-672.7293266,-666.390351,-659.7436354
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Canada,Emissions|CO2,Mt CO2/yr,609.8617395,565.9842851,522.202064,295.1272004,52.22512592,-180.6857614,-400.5906789,-422.8433693,-403.5657714,-421.499228,-422.6192552,-420.8621836,-415.4558318,-418.622023,-421.0223793,-421.6868162,-419.3244601
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central America and Caribbean,Emissions|CO2,Mt CO2/yr,240.324515,245.9562635,249.8595894,232.3158085,208.3440982,183.0523226,152.8422428,126.2393146,100.6043711,73.90184971,48.62933432,24.06128536,0.7485480334,-1.181091072,-2.351495083,-5.645508213,-11.96406505
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central Asia,Emissions|CO2,Mt CO2/yr,569.7995239,574.6111469,544.529813,453.054183,396.2150655,333.7249276,272.1947927,216.9782805,162.2487553,109.5084051,58.94212111,-11.44133187,-74.92480968,-83.68187633,-95.98554059,-110.4261459,-127.302163
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|China,Emissions|CO2,Mt CO2/yr,11627.67607,12291.5028,12845.21654,10748.13735,8350.672734,6001.029976,3767.254777,1354.638401,-1148.424562,-1180.829367,-1161.537389,-1133.994698,-1095.221544,-1055.69667,-1000.13055,-941.0272782,-894.668824
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Colombia,Emissions|CO2,Mt CO2/yr,184.9240697,184.7165838,181.5229223,121.5573426,46.02219508,-29.76428228,-99.47973329,-102.5892385,-95.90473643,-100.471338,-100.4698078,-99.7246431,-97.55316364,-97.11135333,-96.58065496,-95.95795937,-95.10967622
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|EU-12,Emissions|CO2,Mt CO2/yr,575.2515421,507.8126848,447.9299959,282.9952753,80.43233594,-34.61979044,-137.3412776,-137.2858498,-118.4934471,-121.3671322,-120.3575928,-112.862166,-105.3642253,-106.016709,-109.2246218,-109.4133591,-108.4126108
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|EU-15,Emissions|CO2,Mt CO2/yr,2477.203709,2195.235988,1904.457456,1394.581839,868.5257453,279.9172019,-291.4827109,-322.0357971,-294.8770265,-336.8280522,-343.968029,-339.4711393,-327.0691787,-320.9570758,-317.7927671,-316.476562,-311.477351
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Europe_Eastern,Emissions|CO2,Mt CO2/yr,277.8839427,250.6543573,241.2892771,201.1273151,169.6098061,138.6878212,111.3304281,85.72459313,60.77437606,38.30380105,17.50898121,-0.797215521,-17.32867974,-22.09312018,-26.79209998,-29.7086451,-32.4152907
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Europe_Non_EU,Emissions|CO2,Mt CO2/yr,471.3227132,476.6868587,470.5805421,402.9092403,341.0585549,292.5064255,247.9447534,203.3105981,161.4707968,124.0900095,88.68557673,60.09101768,30.96794599,28.06943213,26.82564935,27.95592489,28.85658869
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|European Free Trade Association,Emissions|CO2,Mt CO2/yr,62.01803956,61.10696042,59.25565782,59.34931065,62.0681013,68.126326,74.16410929,68.51110357,63.43062943,57.86102631,51.46415326,35.59561407,16.51417169,14.80147909,11.50118199,9.371795868,8.895768605
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|India,Emissions|CO2,Mt CO2/yr,2653.226405,3049.508792,3470.793489,2922.158907,2518.205478,2114.253405,1710.300478,1292.299769,874.4000407,456.5002561,38.50060805,38.49859581,38.50049239,38.50012471,38.50010609,38.49802737,38.49983982
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Indonesia,Emissions|CO2,Mt CO2/yr,1460.343117,1412.839572,1338.03671,1018.925369,645.4510215,321.0469317,9.6349607,-66.22992641,-116.003666,-159.0958148,-205.8792732,-261.9807785,-304.8935596,-309.7091166,-315.3806962,-320.1115193,-323.9598067
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Japan,Emissions|CO2,Mt CO2/yr,1055.849392,960.9640755,869.4705052,654.3741199,440.3671828,224.8831475,8.499148383,7.484969406,9.910559015,4.830530336,2.063153218,0.2201146633,-0.9674661376,3.682908714,6.489576768,8.564516119,10.3742867
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Mexico,Emissions|CO2,Mt CO2/yr,518.9370468,526.2389077,515.4933706,462.1079091,411.3563835,352.8555865,273.1804091,208.4882129,151.7113365,110.0496768,69.76820934,34.39691063,5.004790701,5.091931853,4.075454491,0.9312186865,-5.413552247
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Middle East,Emissions|CO2,Mt CO2/yr,2065.445686,2055.754829,2072.762425,1952.371451,1799.064254,1585.979154,1360.41408,1145.436903,939.1672293,733.1596418,532.0538177,352.9112479,165.8877806,179.9255942,190.6749618,199.6658229,204.881677
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Pakistan,Emissions|CO2,Mt CO2/yr,209.7331938,211.372907,226.8551939,220.8562029,211.1584538,190.0316444,173.0355454,156.5020549,134.2814793,105.9504067,71.62454278,46.52995216,22.48164016,34.26890382,46.4174303,57.23739653,67.83393554
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Russia,Emissions|CO2,Mt CO2/yr,1353.870575,1289.428256,1116.700792,857.1514842,753.108069,686.3505739,635.3502675,502.5562069,367.7548845,226.1251237,90.99836683,-16.80261025,-122.943222,-130.6357354,-142.3550824,-158.752728,-172.3543373
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Africa,Emissions|CO2,Mt CO2/yr,493.5420009,446.9049909,382.4651801,271.2054442,163.1612013,56.51074174,-52.90931347,-56.09098022,-51.59503811,-57.38263212,-59.06980723,-59.29556002,-57.94081992,-57.0971042,-56.67753463,-56.23669172,-55.77731896
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South America_Northern,Emissions|CO2,Mt CO2/yr,168.5169321,149.8325995,137.5387366,96.40442792,56.01606391,25.00675224,-4.273600621,-10.46719216,-17.07336757,-22.90984978,-28.02445178,-31.35059251,-34.1366054,-33.50888654,-32.86117965,-32.63419591,-33.40353338
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South America_Southern,Emissions|CO2,Mt CO2/yr,399.7973228,396.8067477,376.9809661,298.4986552,226.8595058,158.5182887,81.21407931,55.03872072,30.83455813,6.921916433,-17.16177529,-37.12002605,-62.67992751,-69.28110297,-73.14341321,-77.43725675,-81.31225003
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Asia,Emissions|CO2,Mt CO2/yr,197.3505588,214.1822793,234.1486826,218.1169193,204.2349998,183.6420341,155.7315337,136.2549035,114.1933605,91.75243355,67.07998078,46.5483657,27.36545953,39.39352259,50.36230624,60.077912,68.61616302
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Korea,Emissions|CO2,Mt CO2/yr,611.499557,624.3627397,609.3606236,479.1199251,316.0422275,149.6074888,-20.1769558,-19.4635391,-15.97443002,-18.03600539,-18.83128618,-16.89460238,-14.0085715,-11.23843437,-9.809698017,-8.810682824,-8.136360969
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Southeast Asia,Emissions|CO2,Mt CO2/yr,1717.743604,1781.270992,1796.40128,1532.694102,1264.921825,1007.179528,784.2563308,628.0866792,466.3388314,305.8520029,170.3522045,37.06854085,-113.4213503,-142.9599398,-173.1274262,-197.6621242,-216.2028099
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Taiwan,Emissions|CO2,Mt CO2/yr,292.1712104,264.8395128,244.6720124,197.5434107,142.4413922,91.56440643,62.9316094,40.06738582,23.85867466,11.20674161,4.172632957,0.4941129461,-3.484021076,-4.034319263,-4.363361851,-4.224080683,-3.882831532
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|USA,Emissions|CO2,Mt CO2/yr,4677.415293,4100.067221,3446.238152,2457.727952,1306.090879,256.5647724,-775.8390621,-822.5004133,-724.7490259,-793.5522079,-812.3343617,-816.4975033,-801.9639166,-829.9921783,-856.3912811,-879.9120612,-889.479875
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Eastern,Emissions|CO2,Mt CO2/yr,209.2080197,220.618137,234.7736364,253.3315999,290.4950048,337.6374156,397.7834167,474.3118396,544.8212263,620.8830812,695.6232836,770.7157401,851.4481802,932.8176167,1013.819819,1095.272198,1171.938572
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Northern,Emissions|CO2,Mt CO2/yr,577.957583,602.3488999,629.1416695,712.7719396,817.3695402,917.8954277,1023.354593,1131.861002,1217.80368,1276.58615,1329.324015,1378.998955,1420.088445,1450.385059,1489.67853,1524.015435,1516.161597
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Southern,Emissions|CO2,Mt CO2/yr,408.1384052,395.50128,389.9293653,363.5265778,355.3919504,360.9773181,386.2351105,481.0554085,580.4928192,681.2142969,781.5703835,879.7194731,964.2414233,1026.464853,1057.77141,1053.900434,938.5641309
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Western,Emissions|CO2,Mt CO2/yr,1000.534142,985.0530366,972.3909637,914.7014616,900.0174461,921.7516689,1000.919953,1222.950336,1470.746275,1728.38508,2005.523051,2306.000585,2620.70069,2929.070548,3225.365657,3506.251017,3669.865344
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Argentina,Emissions|CO2,Mt CO2/yr,229.9003772,232.8030561,236.0737741,196.6561926,137.8824082,59.9582402,-18.28987299,-24.54744296,-27.48427083,-35.60031841,-40.41461849,-44.03575713,-48.58854567,-52.247687,-56.70383394,-61.82570359,-67.81703137
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Australia_NZ,Emissions|CO2,Mt CO2/yr,431.9308648,397.3437628,343.1658445,249.9941632,149.4709686,31.26149165,-93.47504287,-105.2535307,-105.3917351,-117.0247609,-123.3681858,-128.8102791,-135.5888145,-141.1638914,-147.8295044,-155.3350286,-163.8062646
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Brazil,Emissions|CO2,Mt CO2/yr,876.4106848,842.8138688,799.9027167,556.854762,254.1838135,-104.2593506,-461.3085497,-484.0659581,-481.0715442,-500.1492718,-503.1411013,-504.7606992,-510.3778816,-512.725255,-515.6034654,-518.716386,-520.5971248
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Canada,Emissions|CO2,Mt CO2/yr,609.8848969,565.9421892,522.1265669,338.3799456,142.5016605,-61.71577088,-261.0873891,-278.7622304,-278.2507983,-292.002161,-294.826626,-294.8050861,-296.9513195,-301.939181,-309.8858339,-318.124951,-324.7441872
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central America and Caribbean,Emissions|CO2,Mt CO2/yr,240.4079392,245.7590283,249.0126592,263.2746437,285.2192525,312.0050254,340.2457696,361.5143937,372.2494928,381.0726645,389.3367167,397.1687241,405.3604394,410.2475563,412.8346569,413.9194403,412.1621079
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central Asia,Emissions|CO2,Mt CO2/yr,570.2139908,573.4873973,538.0996249,595.5788156,644.808742,671.6107859,695.4449978,718.7128692,734.6897559,740.8054928,754.0194995,765.6079268,763.5454359,772.060823,778.9969824,784.7682796,782.1243473
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|China,Emissions|CO2,Mt CO2/yr,11627.7048,12291.53314,12845.34258,11228.3806,9312.77656,7393.863578,5566.17799,3607.651011,1539.688357,1396.525736,1293.901204,1211.206859,1135.966917,1072.358091,1014.11198,957.8736444,906.9866884
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Colombia,Emissions|CO2,Mt CO2/yr,184.9214263,184.7214905,181.5799448,129.7265984,70.21918639,3.635507237,-62.10159785,-64.34247128,-64.15761804,-66.61306754,-67.19607167,-67.82486296,-68.77640327,-69.64305281,-70.76368447,-72.17424372,-73.3715443
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|EU-12,Emissions|CO2,Mt CO2/yr,575.2671522,507.7946193,447.8618391,319.3163428,172.3938744,84.51518135,20.69735522,19.58453462,26.4823986,19.87648155,17.54461856,17.59317785,17.12474033,11.96408611,5.183369906,-1.162290428,-11.15731696
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|EU-15,Emissions|CO2,Mt CO2/yr,2477.224675,2195.235471,1904.465715,1546.81625,1160.815145,701.0893263,225.7935198,186.0643476,158.2293533,120.5355157,98.30581567,84.17754433,69.15531301,60.4922005,53.75623956,46.21138647,42.06627133
